ID,startval,alpha,N,Delta,time
349,1,0.001,1024,64,8.92290639877319
350,1,0.001,1024,32,0.731827735900879
351,1,0.001,1024,16,0.211199522018433
352,1,0.001,1024,8,0.2966148853302
353,1,0.001,1024,4,0.158029079437256
354,1,0.001,1024,128,0.55724287033081
355,1,0.001,1024,64,10.5152587890625
356,1,0.001,1024,32,0.599870204925537
357,1,0.001,1024,16,0.378057718276977
358,1,0.001,1024,8,0.241307735443115
359,1,0.001,1024,4,0.281827926635742
360,1,0.001,1024,128,0.248172521591186
361,1,0.001,1024,64,8.77115559577942
362,1,0.001,1024,32,0.559860944747925
363,1,0.001,1024,16,0.343352556228638
364,1,0.001,1024,8,0.28801155090332
365,1,0.001,1024,4,0.214618682861328
366,1,0.001,1024,2,0.321043252944946
367,1,0.001,1024,128,0.52670693397522
368,1,0.001,1024,64,9.48936104774475
369,1,0.001,1024,32,0.781643867492676
370,1,1.00E-07,256,8,0.015491485595703
371,1,0.001,1024,16,0.337724685668945
372,1,0.001,1024,8,0.23080563545227
373,1,0.001,1024,4,0.242812395095825
374,1,0.001,1024,128,0.53410816192627
375,1,0.001,1024,64,8.89598155021668
376,1,0.001,1024,32,0.702364444732666
377,1,0.001,1024,16,0.598048448562622
378,1,0.001,1024,8,0.26770281791687
379,1,0.001,1024,4,0.397855520248413
380,1,0.001,1024,128,0.434490442276001
381,1,0.001,1024,64,8.50379133224487
382,1,0.001,1024,32,0.548538684844971
383,1,0.001,1024,16,0.222003221511841
384,1,0.001,1024,8,0.491109132766724
385,1,0.001,1024,4,0.156647682189941
386,1,0.001,1024,128,0.578480005264282
387,1,0.001,1024,64,9.07440614700317
388,1,0.001,1024,32,1.52540922164917
389,1,0.001,1024,16,0.477477073669434
390,1,0.001,1024,8,0.290286302566528
391,1,0.001,1024,4,0.247506141662598
392,1,0.001,1024,128,0.272221565246582
393,1,0.001,1024,64,9.36205458641052
394,1,0.001,1024,32,0.573727369308472
395,1,0.001,1024,16,0.303842306137085
396,1,0.001,1024,8,0.217985868453979
397,1,0.001,1024,4,0.205047607421875
398,1,0.001,1024,128,0.385768890380859
399,1,0.001,1024,64,8.94827151298523
400,1,0.001,1024,32,2.4173948764801
401,1,0.001,1024,16,0.33364725112915
402,1,0.001,1024,8,0.264567613601684
403,1,0.001,1024,4,0.258140087127685
404,1,0.001,1024,2,0.388180732727051
405,1,0.001,1024,128,0.267378091812134
406,1,0.001,1024,64,8.62886452674866
407,1,0.001,1024,32,0.627566814422607
408,1,0.001,1024,16,0.347350120544434
409,1,0.001,1024,8,0.296080827713013
410,1,0.001,1024,4,0.250237941741943
411,1,0.001,1024,2,0.370539903640747
412,1,0.001,1024,128,0.423707008361816
413,1,0.001,1024,64,8.6120502948761
414,1,0.001,1024,32,2.39660000801086
415,1,0.001,1024,16,0.349796772003174
416,1,0.001,1024,8,0.277996301651001
417,1,0.001,1024,4,0.236759424209595
418,1,0.001,1024,2,0.347751140594482
419,1,0.001,1024,128,0.434436559677124
420,1,0.001,1024,64,8.45114064216614
421,1,0.001,1024,32,0.618089199066162
422,1,0.001,1024,16,0.345431327819824
423,1,0.001,1024,8,0.272274732589722
424,1,0.001,1024,4,0.386294841766357
425,1,0.001,1024,128,0.39893913269043
426,1,0.001,1024,64,9.51535058021545
427,1,0.001,1024,32,1.98516321182251
428,1,0.001,1024,16,0.482772827148438
429,1,0.001,1024,8,0.290646076202393
430,1,0.001,1024,4,0.278635740280151
431,1,0.001,1024,128,0.512355804443359
432,1,0.001,1024,64,7.89865946769714
433,1,0.001,1024,32,0.551941633224487
434,1,0.001,1024,16,0.262560129165649
435,1,0.001,1024,8,0.286007404327393
436,1,0.001,1024,4,0.156993150711059
437,1,0.001,1024,2,0.282549858093262
438,1,0.001,1024,128,0.435520887374878
439,1,0.001,1024,64,9.15581035614014
440,1,0.001,1024,32,0.648909568786621
441,1,0.001,1024,16,0.33697772026062
442,1,0.001,1024,8,0.260153532028198
443,1,0.001,1024,4,0.236051559448242
444,1,0.001,1024,2,0.327523708343506
445,1,0.001,1024,1,1.55302810668945
446,1,0.001,1024,128,0.454520463943481
447,1,0.001,1024,64,7.19496703147888
448,1,0.001,1024,32,0.764540433883667
449,1,0.001,1024,16,0.371995687484741
450,1,0.001,1024,8,0.252060413360596
451,1,0.001,1024,4,0.232799291610718
452,1,0.001,1024,2,0.200324296951294
453,1,0.001,1024,128,0.619544982910156
454,1,0.001,1024,64,7.91324162483215
455,1,0.001,1024,32,1.49628114700317
456,1,0.001,1024,16,0.43309736251831
457,1,0.001,1024,8,0.28492546081543
458,1,0.001,1024,4,0.248782396316528
459,1,0.001,1024,2,0.355031251907349
460,1,0.001,1024,128,0.535564184188843
461,1,0.001,1024,64,7.98315501213074
462,1,0.001,1024,32,0.615502595901489
463,1,0.001,1024,16,0.295827865600586
464,1,0.001,1024,8,0.217732667922974
465,1,0.001,1024,4,0.153233051300049
466,1,0.001,1024,2,0.195473909378052
467,1,0.001,1024,128,0.42642879486084
468,1,0.001,1024,64,7.74003744125366
469,1,0.001,1024,32,0.917927503585815
470,1,0.001,1024,16,0.427419424057007
471,1,0.001,1024,8,0.295568227767944
472,1,0.001,1024,4,0.244932651519775
473,1,0.001,1024,2,0.328367948532104
474,1,0.001,1024,128,0.56996750831604
475,1,0.001,1024,64,8.0874617099762
476,1,0.001,1024,32,0.560319900512695
477,1,0.001,1024,16,0.30719518661499
478,1,0.001,1024,8,0.506571769714356
479,1,0.001,1024,4,0.154562950134277
480,1,0.001,1024,2,0.193066358566284
481,1,0.001,1024,128,0.389604330062866
482,1,0.001,1024,64,7.61318373680115
483,1,0.001,1024,32,0.726873874664306
484,1,0.001,1024,16,0.34732723236084
485,1,0.001,1024,8,0.269007205963135
486,1,0.001,1024,4,0.237524271011352
487,1,0.001,1024,2,0.400106430053711
488,1,0.001,1024,128,0.388947486877441
489,1,0.001,1024,64,8.33163690567017
490,1,0.001,1024,32,0.545595645904541
491,1,0.001,1024,16,0.200706958770752
492,1,0.001,1024,8,0.161280155181885
493,1,0.001,1024,4,0.14645266532898
494,1,0.001,1024,2,0.190955877304077
495,1,0.001,1024,128,0.500493764877319
496,1,0.001,1024,64,7.20271944999695
497,1,0.001,1024,32,0.630554437637329
498,1,0.001,1024,16,0.347922563552856
499,1,0.001,1024,8,0.258440971374512
500,1,0.001,1024,4,0.248187303543091
501,1,0.001,1024,2,0.413956165313721
502,1,0.001,1024,1,1.35439515113831
503,1,0.001,1024,128,0.253056764602661
504,1,0.001,1024,64,8.69478440284729
505,1,0.001,1024,32,0.960010766983032
506,1,0.001,1024,16,0.387836694717407
507,1,0.001,1024,8,0.283366441726684
508,1,0.001,1024,4,0.249788045883179
509,1,0.001,1024,2,0.339806318283081
510,1,0.001,1024,1,1.35561609268188
511,1,0.001,1024,128,0.440321922302246
512,1,0.001,1024,64,7.07288980484009
513,1,0.001,1024,32,0.633930921554565
514,1,0.001,1024,16,0.351768970489502
515,1,0.001,1024,8,0.24873948097229
516,1,0.001,1024,4,0.246093034744263
517,1,0.001,1024,2,0.403339862823486
518,1,0.001,1024,1,1.45791912078857
519,1,0.001,1024,128,0.252028226852417
520,1,0.001,1024,64,10.3069176673889
521,1,0.001,1024,32,0.651968717575073
522,1,0.001,1024,16,0.388741970062256
523,1,0.001,1024,8,0.301916599273682
524,1,0.001,1024,4,0.236776828765869
525,1,0.001,1024,2,0.412838935852051
526,1,0.001,1024,128,0.407418727874756
527,1,0.001,1024,64,9.21837949752808
528,1,0.001,1024,32,0.657511472702026
529,1,0.001,1024,16,0.410915613174439
530,1,0.001,1024,8,0.275317430496216
531,1,0.001,1024,4,0.242423057556152
532,1,0.001,1024,2,0.336866617202759
533,1,0.001,1024,128,0.447930335998535
534,1,0.001,1024,64,6.44737863540649
535,1,0.001,1024,32,0.895395278930664
536,1,0.001,1024,16,0.358417749404907
537,1,0.001,1024,8,0.28838324546814
538,1,0.001,1024,4,0.216880559921265
539,1,0.001,1024,2,0.218570470809936
540,1,0.001,1024,128,0.513209819793701
541,1,0.001,1024,64,9.90351676940918
542,1,0.001,1024,32,0.783966541290283
543,1,0.001,1024,16,0.325025320053101
544,1,0.001,1024,8,0.299896955490112
545,1,0.001,1024,4,0.250016689300537
546,1,0.001,1024,2,0.339210748672485
547,1,0.001,1024,128,0.470570802688599
548,1,0.001,1024,64,7.27302289009094
549,1,0.001,1024,32,0.633115768432617
550,1,0.001,1024,16,0.346462249755859
551,1,0.001,1024,8,0.20086145401001
552,1,0.001,1024,4,0.208494901657104
553,1,0.001,1024,2,0.1972975730896
554,1,0.001,1024,1,1.36539196968079
555,1,0.001,1024,128,0.399485111236572
556,1,0.001,1024,64,8.49105834960938
557,1,0.001,1024,32,0.820721864700317
558,1,0.001,1024,16,0.367232322692871
559,1,0.001,1024,8,0.25656533241272
560,1,0.001,1024,4,0.214456796646118
561,1,0.001,1024,2,0.315067529678345
562,1,0.001,1024,1,1.37614393234253
563,1,0.001,1024,0,0.014013290405273
564,1,1.00E-07,2048,256,0.093305826187134
565,1,1.00E-07,2048,128,0.088454484939575
566,1,1.00E-07,2048,256,0.219039678573608
567,1,1.00E-07,2048,128,0.344587564468384
568,1,1.00E-07,2048,256,1.49239158630371
569,1,1.00E-07,2048,128,0.337183952331543
570,1,1.00E-07,2048,64,0.201523065567017
571,1,1.00E-07,2048,32,0.526261568069458
572,1,1.00E-07,2048,16,1.93393611907959
573,1,1.00E-07,2048,256,0.263953685760498
574,1,1.00E-07,2048,128,2.57738947868347
575,1,1.00E-07,2048,64,1.3961865901947
576,1,1.00E-07,2048,32,0.648439645767212
577,1,1.00E-07,2048,16,0.718669176101685
578,1,1.00E-07,2048,8,0.162190198898315
579,1,1.00E-07,2048,4,0.765065431594849
580,1,1.00E-07,2048,256,0.096771001815796
581,1,1.00E-07,2048,128,2.08656787872314
582,1,1.00E-07,2048,64,0.599430084228516
583,1,1.00E-07,2048,32,0.362882375717163
584,1,1.00E-07,2048,16,0.088484287261963
585,1,1.00E-07,2048,8,0.216726064682007
586,1,1.00E-07,2048,4,0.574238538742065
587,1,1.00E-07,2048,256,2.906174659729
588,1,1.00E-07,2048,128,0.092450618743896
589,1,1.00E-07,2048,64,1.0189003944397
590,1,1.00E-07,2048,32,3.15815901756287
591,1,1.00E-07,2048,16,0.087018013000488
592,1,1.00E-07,2048,8,0.216473579406738
593,1,1.00E-07,2048,4,0.765426635742188
594,1,1.00E-07,2048,256,0.294664621353149
595,1,1.00E-07,2048,128,0.086773633956909
596,1,1.00E-07,2048,64,1.41114687919617
597,1,1.00E-07,2048,32,0.692111253738403
598,1,1.00E-07,2048,16,0.213491916656494
599,1,1.00E-07,2048,8,0.216416358947754
600,1,1.00E-07,2048,4,0.76494550704956
601,1,1.00E-07,2048,2,0.314604520797729
602,1,1.00E-07,2048,256,0.303865194320679
603,1,1.00E-07,2048,128,0.086570024490356
604,1,1.00E-07,2048,64,1.34335279464722
605,1,1.00E-07,2048,32,0.54001784324646
606,1,1.00E-07,2048,16,0.087272167205811
607,1,1.00E-07,2048,8,2.41484212875366
608,1,1.00E-07,2048,4,0.817874670028687
609,1,1.00E-07,2048,2,1.22545170783997
610,1,1.00E-07,2048,256,0.763123512268066
611,1,1.00E-07,2048,128,0.100755214691162
612,1,1.00E-07,2048,64,0.944738626480102
613,1,1.00E-07,2048,32,0.596359491348267
614,1,1.00E-07,2048,16,0.084298610687256
615,1,1.00E-07,2048,8,2.76668095588684
616,1,1.00E-07,2048,4,0.747000217437744
617,1,1.00E-07,2048,256,0.186601877212524
618,1,1.00E-07,2048,128,0.454011201858521
619,1,1.00E-07,2048,64,0.222667932510376
620,1,1.00E-07,2048,32,0.541162252426147
621,1,1.00E-07,2048,16,0.470546245574951
622,1,1.00E-07,2048,8,1.65167951583862
623,1,1.00E-07,2048,4,0.893901348114014
624,1,1.00E-07,2048,2,1.11701130867004
625,1,1.00E-07,2048,256,0.42130184173584
626,1,1.00E-07,2048,128,4.92237019538879
627,1,1.00E-07,2048,64,1.34525847434998
628,1,1.00E-07,2048,32,0.644200325012207
629,1,1.00E-07,2048,16,0.407927751541138
630,1,1.00E-07,2048,8,1.25299191474915
631,1,1.00E-07,2048,4,0.221703290939331
632,1,1.00E-07,2048,2,1.22432208061218
633,1,1.00E-07,2048,256,0.225968599319458
634,1,1.00E-07,2048,128,0.086409330368042
635,1,1.00E-07,2048,64,0.356131076812744
636,1,1.00E-07,2048,32,0.678419351577759
637,1,1.00E-07,2048,16,0.585108995437622
638,1,1.00E-07,2048,8,2.81014037132263
639,1,1.00E-07,2048,4,0.482177734375
640,1,1.00E-07,2048,2,0.922083854675293
641,1,1.00E-07,2048,256,0.283023834228516
642,1,1.00E-07,2048,128,0.08539342880249
643,1,1.00E-07,2048,64,1.4317352771759
644,1,1.00E-07,2048,32,0.539138793945313
645,1,1.00E-07,2048,16,0.277631759643555
646,1,1.00E-07,2048,8,0.302518367767334
647,1,1.00E-07,2048,4,0.073471069335938
648,1,1.00E-07,2048,2,0.335446834564209
649,1,1.00E-07,2048,1,1.08844041824341
650,1,1.00E-07,2048,256,0.183997392654419
651,1,1.00E-07,2048,128,12.0763666629791
652,1,1.00E-07,2048,64,0.156703948974609
653,1,1.00E-07,2048,32,0.176403760910034
654,1,1.00E-07,2048,16,0.741841077804565
655,1,1.00E-07,2048,8,0.156450986862183
656,1,1.00E-07,2048,4,0.183979272842407
657,1,1.00E-07,2048,2,0.074024677276611
658,1,1.00E-07,2048,256,0.651190280914307
659,1,1.00E-07,2048,128,2.49656128883362
660,1,1.00E-07,2048,64,0.186989784240723
661,1,1.00E-07,2048,32,0.462731838226318
662,1,1.00E-07,2048,16,3.46598792076111
663,1,1.00E-07,2048,8,2.60872483253479
664,1,1.00E-07,2048,4,0.598111152648926
665,1,1.00E-07,2048,2,0.979703664779663
666,1,1.00E-07,2048,256,0.380162000656128
667,1,1.00E-07,2048,128,3.88905644416809
668,1,1.00E-07,2048,64,0.149193286895752
669,1,1.00E-07,2048,32,0.413235664367676
670,1,1.00E-07,2048,16,1.25821566581726
671,1,1.00E-07,2048,8,1.52396941184998
672,1,1.00E-07,2048,4,0.412695407867432
673,1,1.00E-07,2048,2,0.979381322860718
674,1,1.00E-07,2048,256,0.181040048599243
675,1,1.00E-07,2048,128,0.100177526473999
676,1,1.00E-07,2048,64,0.704589605331421
677,1,1.00E-07,2048,32,0.258646249771118
678,1,1.00E-07,2048,16,1.04014706611633
679,1,1.00E-07,2048,8,0.486660003662109
680,1,1.00E-07,2048,4,0.222024440765381
681,1,1.00E-07,2048,2,0.462885141372681
682,1,1.00E-07,2048,1,1.10020136833191
683,1,1.00E-07,2048,256,0.087944984436035
684,1,1.00E-07,2048,128,0.091815233230591
685,1,1.00E-07,2048,64,1.16135168075562
686,1,1.00E-07,2048,32,0.245144367218017
687,1,1.00E-07,2048,16,1.64666843414307
688,1,1.00E-07,2048,8,0.357199668884277
689,1,1.00E-07,2048,4,0.224966049194336
690,1,1.00E-07,2048,2,0.073580741882324
691,1,1.00E-07,2048,256,0.109651327133179
692,1,1.00E-07,2048,128,0.095074892044067
693,1,1.00E-07,2048,64,0.875020027160645
694,1,1.00E-07,2048,32,0.339885711669922
695,1,1.00E-07,2048,16,1.24362254142761
696,1,1.00E-07,2048,8,1.26476335525513
697,1,1.00E-07,2048,4,0.967591047286987
698,1,1.00E-07,2048,2,0.937474250793457
699,1,1.00E-07,2048,256,0.095688104629517
700,1,1.00E-07,2048,128,0.090454578399658
701,1,1.00E-07,2048,64,0.157410860061646
702,1,1.00E-07,2048,32,0.473709583282471
703,1,1.00E-07,2048,16,2.01572465896606
704,1,1.00E-07,2048,8,1.39749670028687
705,1,1.00E-07,2048,4,0.463327646255493
706,1,1.00E-07,2048,2,0.317976951599121
707,1,1.00E-07,2048,256,0.105327606201172
708,1,1.00E-07,2048,128,0.089091062545776
709,1,1.00E-07,2048,64,0.354735136032104
710,1,1.00E-07,2048,32,0.293400049209595
711,1,1.00E-07,2048,16,1.24028086662292
712,1,1.00E-07,2048,8,0.48859977722168
713,1,1.00E-07,2048,4,0.31697678565979
714,1,1.00E-07,2048,2,0.073308706283569
715,1,1.00E-07,2048,1,1.50725436210632
716,1,1.00E-07,2048,256,0.088719367980957
717,1,1.00E-07,2048,128,0.101912975311279
718,1,1.00E-07,2048,64,2.00369501113892
719,1,1.00E-07,2048,32,0.292817831039429
720,1,1.00E-07,2048,16,2.29456973075867
721,1,1.00E-07,2048,8,0.410416126251221
722,1,1.00E-07,2048,4,0.243503332138061
723,1,1.00E-07,2048,2,0.073728322982788
724,1,1.00E-07,2048,256,0.438855171203613
725,1,1.00E-07,2048,128,0.099286079406738
726,1,1.00E-07,2048,64,8.03653311729431
727,1,1.00E-07,2048,32,0.36023211479187
728,1,1.00E-07,2048,16,1.48751473426819
729,1,1.00E-07,2048,8,1.50632286071777
730,1,1.00E-07,2048,4,0.686132192611694
731,1,1.00E-07,2048,2,0.406369924545288
732,1,1.00E-07,2048,256,0.738712549209595
733,1,1.00E-07,2048,128,0.105615854263306
734,1,1.00E-07,2048,64,0.16660737991333
735,1,1.00E-07,2048,32,0.074140310287476
736,1,1.00E-07,2048,16,1.27360033988953
737,1,1.00E-07,2048,8,1.2446026802063
738,1,1.00E-07,2048,4,0.251542806625366
739,1,1.00E-07,2048,2,0.790302753448486
740,1,1.00E-07,2048,256,0.18765139579773
741,1,1.00E-07,2048,128,0.097940444946289
742,1,1.00E-07,2048,64,3.12091684341431
743,1,1.00E-07,2048,32,0.254603385925293
744,1,1.00E-07,2048,16,3.42137217521667
745,1,1.00E-07,2048,8,0.347258806228638
746,1,1.00E-07,2048,4,0.208613634109497
747,1,1.00E-07,2048,2,0.268548727035522
748,1,1.00E-07,2048,1,1.13435506820679
749,1,1.00E-07,2048,256,0.198373079299927
750,1,1.00E-07,2048,128,0.103672027587891
751,1,1.00E-07,2048,64,0.161388397216797
752,1,1.00E-07,2048,32,0.294890880584717
753,1,1.00E-07,2048,16,2.53448152542114
754,1,1.00E-07,2048,8,0.346017122268677
755,1,1.00E-07,2048,4,0.186425924301147
756,1,1.00E-07,2048,2,0.07386302947998
757,1,1.00E-07,2048,1,1.49751853942871
758,1,1.00E-07,2048,256,0.192128181457519
759,1,1.00E-07,2048,128,0.103034973144531
760,1,1.00E-07,2048,64,6.8727707862854
761,1,1.00E-07,2048,32,0.342513561248779
762,1,1.00E-07,2048,16,0.438483238220215
763,1,1.00E-07,2048,8,0.38484787940979
764,1,1.00E-07,2048,4,0.21239423751831
765,1,1.00E-07,2048,2,0.073419809341431
766,1,1.00E-07,2048,1,1.19119787216187
767,1,1.00E-07,2048,256,0.196903467178345
768,1,1.00E-07,2048,128,0.105437040328979
769,1,1.00E-07,2048,64,0.205648899078369
770,1,1.00E-07,2048,32,0.295409440994263
771,1,1.00E-07,2048,16,0.464905261993408
772,1,1.00E-07,2048,8,0.383774995803833
773,1,1.00E-07,2048,4,0.244864225387573
774,1,1.00E-07,2048,2,0.074082374572754
775,1,1.00E-07,2048,1,1.19771075248718
776,1,1.00E-07,2048,256,0.214553833007812
777,1,1.00E-07,2048,128,0.104260206222534
778,1,1.00E-07,2048,64,0.166630029678345
779,1,1.00E-07,2048,32,0.275373458862305
780,1,1.00E-07,2048,16,0.421971082687378
781,1,1.00E-07,2048,8,0.647765398025513
782,1,1.00E-07,2048,4,0.212827682495117
783,1,1.00E-07,2048,2,0.073602437973022
784,1,1.00E-07,2048,1,1.15207624435425
785,1,1.00E-07,2048,0,0.027905941009521
786,1,1.00E-07,256,4,0.021755695343018
787,1,1.00E-07,256,2,0.010428190231323
788,1,1.00E-07,256,1,0.028118848800659
789,1,1.00E-07,256,32,0.011831998825073
790,1,1.00E-06,2048,256,0.310751438140869
791,1,1.00E-06,2048,128,0.088067770004272
792,1,1.00E-06,2048,64,0.077442169189453
793,1,1.00E-06,2048,256,0.560108661651611
794,1,1.00E-06,2048,128,9.2744255065918
795,1,1.00E-06,2048,64,0.082328081130981
796,1,1.00E-06,2048,32,0.071557521820068
797,1,1.00E-06,2048,16,0.081133365631104
798,1,1.00E-06,2048,8,0.072158575057983
799,1,1.00E-06,2048,4,0.078021287918091
800,1,1.00E-06,2048,2,0.076910257339478
801,1,1.00E-06,2048,1,0.09203052520752
802,1,1.00E-06,2048,0,0.027691125869751
803,1,1.00E-05,2048,256,0.255162715911865
804,1,1.00E-05,2048,128,0.097825288772583
805,1,1.00E-05,2048,64,0.075263023376465
806,1,1.00E-05,2048,256,0.26818037033081
807,1,1.00E-05,2048,128,8.84568667411804
808,1,1.00E-05,2048,64,0.080883264541626
809,1,1.00E-05,2048,32,0.074245691299438
810,1,1.00E-05,2048,16,0.079479932785034
811,1,1.00E-05,2048,8,0.071823835372925
812,1,1.00E-05,2048,4,0.079286098480225
813,1,1.00E-05,2048,2,0.075944185256958
814,1,1.00E-05,2048,1,0.09337329864502
815,1,1.00E-05,2048,0,0.027627944946289
816,1,1.00E-07,256,16,0.057205200195313
817,1,0.0001,2048,256,0.306577205657959
818,1,0.0001,2048,256,0.237159252166748
819,1,0.0001,2048,128,1.83882904052734
820,1,0.0001,2048,64,0.080359220504761
821,1,0.0001,2048,32,0.17694091796875
822,1,0.0001,2048,16,0.085432767868042
823,1,0.0001,2048,8,0.565823554992676
824,1,0.0001,2048,4,0.526776313781738
825,1,0.0001,2048,2,0.075269937515259
826,1,0.0001,2048,256,0.329586267471313
827,1,0.0001,2048,128,0.219761371612549
828,1,0.0001,2048,64,0.211227655410767
829,1,0.0001,2048,256,1.41902923583984
830,1,0.0001,2048,128,2.90248322486877
831,1,0.0001,2048,64,0.176034450531006
832,1,0.0001,2048,32,1.30524468421936
833,1,0.0001,2048,16,0.284276247024536
834,1,0.0001,2048,8,0.188332080841064
835,1,0.0001,2048,256,1.27807927131653
836,1,0.0001,2048,128,81.1197781562805
837,1,0.0001,2048,64,0.099575996398926
838,1,0.0001,2048,32,0.662620067596435
839,1,0.0001,2048,16,0.30311393737793
840,1,0.0001,2048,8,0.185761451721191
841,1,0.0001,2048,4,0.567098617553711
842,1,0.0001,2048,256,0.515472888946533
843,1,0.0001,2048,128,240.001386880875
844,1,0.0001,2048,64,0.093509197235107
845,1,0.0001,2048,32,0.222597122192383
846,1,0.0001,2048,16,0.770807981491089
847,1,0.0001,2048,8,0.195115566253662
848,1,0.0001,2048,4,0.582067489624023
849,1,0.0001,2048,256,0.691850423812866
850,1,0.0001,2048,128,240.00176692009
851,1,0.0001,2048,64,0.094590902328491
852,1,0.0001,2048,32,0.80164361000061
853,1,0.0001,2048,16,0.604543447494507
854,1,0.0001,2048,8,0.195966720581055
855,1,0.0001,2048,4,0.564520359039307
856,1,0.0001,2048,256,0.159744262695313
857,1,0.0001,2048,128,129.63794708252
858,1,0.0001,2048,64,0.086828708648682
859,1,0.0001,2048,32,0.607846975326538
860,1,0.0001,2048,16,0.604648590087891
861,1,0.0001,2048,8,0.19577431678772
862,1,0.0001,2048,4,0.558922529220581
863,1,0.0001,2048,256,53.6839594841003
864,1,0.0001,2048,256,8.47679996490479
865,1,0.0001,2048,256,0.946717739105225
866,1,0.0001,2048,128,1.42593955993652
867,1,0.0001,2048,64,12.6623785495758
868,1,0.0001,2048,256,14.9096972942352
869,1,0.0001,2048,128,0.41628909111023
870,1,0.0001,2048,64,18.9292924404144
871,1,0.0001,2048,32,0.69277024269104
872,1,0.0001,2048,256,6.07965517044067
873,1,0.0001,2048,128,15.7963020801544
874,1,0.0001,2048,64,1.73055148124695
875,1,0.0001,2048,32,0.815008640289306
876,1,0.0001,2048,16,0.540643215179443
877,1,0.0001,2048,256,6.80710029602051
878,1,0.0001,2048,128,0.4508957862854
879,1,0.0001,2048,64,18.9747033119202
880,1,0.0001,2048,32,0.743426322937012
881,1,0.0001,2048,16,0.486987352371216
882,1,0.0001,2048,256,7.19462323188782
883,1,0.0001,2048,128,0.402753591537476
884,1,0.0001,2048,64,11.8181190490723
885,1,0.0001,2048,32,1.08602046966553
886,1,0.0001,2048,16,0.527140855789185
887,1,0.0001,2048,8,0.397175312042236
888,1,0.0001,2048,256,10.91224360466
889,1,0.0001,2048,128,0.689327716827393
890,1,0.0001,2048,64,21.5082178115845
891,1,0.0001,2048,32,0.961621046066284
892,1,0.0001,2048,16,0.462429046630859
893,1,0.0001,2048,8,0.376246690750122
894,1,0.0001,2048,4,0.411508321762085
895,1,0.0001,2048,256,16.2933411598206
896,1,0.0001,2048,128,0.457410097122192
897,1,0.0001,2048,64,13.6069655418396
898,1,0.0001,2048,32,0.60175633430481
899,1,0.0001,2048,16,0.508385181427002
900,1,0.0001,2048,8,0.386816263198852
901,1,0.0001,2048,4,0.724982500076294
902,1,0.0001,2048,2,0.827503442764282
903,1,0.0001,2048,256,5.99976086616516
904,1,0.0001,2048,128,0.622464418411255
905,1,0.0001,2048,64,19.3331146240234
906,1,0.0001,2048,32,0.586096525192261
907,1,0.0001,2048,16,0.505117416381836
908,1,0.0001,2048,8,0.394942760467529
909,1,0.0001,2048,4,0.600341081619263
910,1,0.0001,2048,256,6.71157956123352
911,1,0.0001,2048,128,0.698429107666016
912,1,0.0001,2048,64,14.8032944202423
913,1,0.0001,2048,32,0.548278331756592
914,1,0.0001,2048,16,0.813747882843018
915,1,0.0001,2048,8,0.577332258224487
916,1,0.0001,2048,4,1.20113229751587
917,1,0.0001,2048,2,1.31996989250183
918,1,0.0001,2048,256,11.2546815872192
919,1,0.0001,2048,128,0.680683135986328
920,1,0.0001,2048,64,13.4315433502197
921,1,0.0001,2048,32,0.570374727249146
922,1,0.0001,2048,16,0.467230796813965
923,1,0.0001,2048,8,0.42477822303772
924,1,0.0001,2048,4,0.580510854721069
925,1,0.0001,2048,2,1.04200458526611
926,1,0.0001,2048,1,6.15929317474365
927,1,0.0001,2048,256,12.407589673996
928,1,0.0001,2048,128,0.890388488769531
929,1,0.0001,2048,64,9.28189611434936
930,1,0.0001,2048,32,0.568412780761719
931,1,0.0001,2048,16,0.468286037445068
932,1,0.0001,2048,8,0.383817195892334
933,1,0.0001,2048,4,0.570290327072144
934,1,0.0001,2048,2,0.933447599411011
935,1,0.0001,2048,1,5.94262290000916
936,1,0.0001,2048,0,0.028493881225586
937,1,0.001,2048,256,0.286170721054077
938,1,0.001,2048,256,0.239733695983887
939,1,0.001,2048,128,0.729450702667236
940,1,0.001,2048,256,21.8247518539429
941,1,0.001,2048,256,13.9554166793823
942,1,0.001,2048,256,2.42277526855469
943,1,0.001,2048,256,1.68928122520447
944,1,0.001,2048,256,1.72769451141357
945,1,0.001,2048,128,9.55815315246582
946,1,0.001,2048,64,1.05726432800293
947,1,0.001,2048,256,1.56640219688416
948,1,0.001,2048,128,1.78447079658508
949,1,0.001,2048,64,5.16452479362488
950,1,0.001,2048,32,1.33561110496521
951,1,0.001,2048,256,5.04889225959778
952,1,0.001,2048,128,3.91926741600037
953,1,0.001,2048,256,5.5572681427002
954,1,0.001,2048,128,26.2476987838745
955,1,0.001,2048,64,4.0615496635437
956,1,0.001,2048,256,5.99048852920532
957,1,0.001,2048,128,3.62749361991882
958,1,0.001,2048,64,1.82342600822449
959,1,0.001,2048,32,0.530871152877808
960,1,0.001,2048,16,0.728670120239258
961,1,0.001,2048,256,2.26240038871765
962,1,0.001,2048,128,8.71482110023499
963,1,0.001,2048,256,2.17262244224548
964,1,0.001,2048,128,10.5016193389893
965,1,0.001,2048,256,3.36382436752319
966,1,0.001,2048,128,8.07514142990112
967,1,0.001,2048,256,4.02080726623535
968,1,0.001,2048,128,8.55628800392151
969,1,0.001,2048,256,4.86865305900574
970,1,0.001,2048,128,11.6005797386169
971,1,0.001,2048,64,1.59966802597046
972,1,0.001,2048,32,1.24068641662598
