Inst,alpha,N,Delta,time
newinstances/instance2_16447.npz,"1,00E-06",2048,128,5.232168674468994
newinstances/instance2_16448.npz,"1,00E-06",2048,256,2.434312105178833
newinstances/instance2_16449.npz,"1,00E-06",2048,128,6.676863431930542
newinstances/instance2_1645.npz,"1,00E-06",256,8,0.023610353469848633
newinstances/instance2_16450.npz,"1,00E-06",2048,256,2.66194748878479
newinstances/instance2_16451.npz,"1,00E-06",2048,128,27.92522406578064
newinstances/instance2_16452.npz,"1,00E-06",2048,256,1.7617337703704834
newinstances/instance2_16453.npz,"1,00E-06",2048,128,1.00333833694458
newinstances/instance2_16454.npz,"1,00E-06",2048,64,6.517352104187012
newinstances/instance2_16455.npz,"1,00E-06",2048,256,0.34957265853881836
newinstances/instance2_16456.npz,"1,00E-06",2048,128,0.7447872161865234
newinstances/instance2_16457.npz,"1,00E-06",2048,256,1.5513033866882324
newinstances/instance2_16458.npz,"1,00E-06",2048,128,3.265416145324707
newinstances/instance2_16459.npz,"1,00E-06",2048,64,2.9227945804595947
newinstances/instance2_1646.npz,"1,00E-06",256,4,0.015592098236083984
newinstances/instance2_16460.npz,"1,00E-06",2048,256,3.1628286838531494
newinstances/instance2_16461.npz,"1,00E-06",2048,256,2.8768815994262695
newinstances/instance2_16462.npz,"1,00E-06",2048,128,3.4217796325683594
newinstances/instance2_16463.npz,"1,00E-06",2048,256,1.69382905960083
newinstances/instance2_16464.npz,"1,00E-06",2048,128,3.5294764041900635
newinstances/instance2_16465.npz,"1,00E-06",2048,256,2.209129571914673
newinstances/instance2_16466.npz,"1,00E-06",2048,256,1.4671177864074707
newinstances/instance2_16467.npz,"1,00E-06",2048,128,1.1071569919586182
newinstances/instance2_16468.npz,"1,00E-06",2048,64,1.715360164642334
newinstances/instance2_16469.npz,"1,00E-06",2048,256,3.5059123039245605
newinstances/instance2_1647.npz,"1,00E-06",256,32,0.12872648239135742
newinstances/instance2_16470.npz,"1,00E-06",2048,128,2.8863461017608643
newinstances/instance2_16471.npz,"1,00E-06",2048,64,2.005828619003296
newinstances/instance2_16472.npz,"1,00E-06",2048,32,1.9284133911132812
newinstances/instance2_16473.npz,"1,00E-06",2048,256,1.912102222442627
newinstances/instance2_16474.npz,"1,00E-06",2048,128,69.27226257324219
newinstances/instance2_16475.npz,"1,00E-06",2048,256,3.0855629444122314
newinstances/instance2_16476.npz,"1,00E-06",2048,128,14.182113409042358
newinstances/instance2_16477.npz,"1,00E-06",2048,64,4.330915689468384
newinstances/instance2_16478.npz,"1,00E-06",2048,32,2.319815158843994
newinstances/instance2_16479.npz,"1,00E-06",2048,256,6.335105895996094
newinstances/instance2_1648.npz,"1,00E-06",256,16,0.06602954864501953
newinstances/instance2_16480.npz,"1,00E-06",2048,256,0.5336294174194336
newinstances/instance2_16481.npz,"1,00E-06",2048,256,1.91096830368042
newinstances/instance2_16482.npz,"1,00E-06",2048,128,19.33443808555603
newinstances/instance2_16483.npz,"1,00E-06",2048,256,1.5635039806365967
newinstances/instance2_16484.npz,"1,00E-06",2048,128,3.4015278816223145
newinstances/instance2_16485.npz,"1,00E-06",2048,64,2.7410333156585693
newinstances/instance2_16486.npz,"1,00E-06",2048,256,3.158999443054199
newinstances/instance2_16487.npz,"1,00E-06",2048,128,2.440481424331665
newinstances/instance2_16488.npz,"1,00E-06",2048,256,1.8608665466308594
newinstances/instance2_16489.npz,"1,00E-06",2048,128,2.8260834217071533
newinstances/instance2_1649.npz,"1,00E-06",256,8,0.3634512424468994
newinstances/instance2_16490.npz,"1,00E-06",2048,64,42.02857828140259
newinstances/instance2_16491.npz,"1,00E-06",2048,256,1.1939198970794678
newinstances/instance2_16492.npz,"1,00E-06",2048,128,0.4614288806915283
newinstances/instance2_16493.npz,"1,00E-06",2048,64,0.2898991107940674
newinstances/instance2_16494.npz,"1,00E-06",2048,32,1.7627787590026855
newinstances/instance2_16495.npz,"1,00E-06",2048,256,2.056892156600952
newinstances/instance2_16496.npz,"1,00E-06",2048,128,5.219228506088257
newinstances/instance2_16497.npz,"1,00E-06",2048,256,3.0225818157196045
newinstances/instance2_16498.npz,"1,00E-06",2048,256,4.059589385986328
newinstances/instance2_16499.npz,"1,00E-06",2048,256,1.358975887298584
newinstances/instance2_1650.npz,"1,00E-06",256,4,0.0240328311920166
newinstances/instance2_16500.npz,"1,00E-06",2048,256,1.9220459461212158
newinstances/instance2_16501.npz,"1,00E-06",2048,128,1.937718391418457
newinstances/instance2_16502.npz,"1,00E-06",2048,64,4.395062208175659
newinstances/instance2_16503.npz,"1,00E-06",2048,256,2.349294900894165
newinstances/instance2_16504.npz,"1,00E-06",2048,128,24.834911108016968
newinstances/instance2_16505.npz,"1,00E-06",2048,256,1.5138866901397705
newinstances/instance2_16506.npz,"1,00E-06",2048,128,8.402875185012817
newinstances/instance2_16507.npz,"1,00E-06",2048,64,3.9496009349823
newinstances/instance2_16508.npz,"1,00E-06",2048,256,5.206859588623047
newinstances/instance2_16509.npz,"1,00E-06",2048,128,1.7883610725402832
newinstances/instance2_1651.npz,"1,00E-06",256,2,0.0228424072265625
newinstances/instance2_16510.npz,"1,00E-06",2048,64,0.6494028568267822
newinstances/instance2_16511.npz,"1,00E-06",2048,256,1.9122278690338135
newinstances/instance2_16512.npz,"1,00E-06",2048,128,3.3181064128875732
newinstances/instance2_16513.npz,"1,00E-06",2048,64,5.221765041351318
newinstances/instance2_16514.npz,"1,00E-06",2048,32,2.1988108158111572
newinstances/instance2_16515.npz,"1,00E-06",2048,16,1.7604103088378906
newinstances/instance2_16516.npz,"1,00E-06",2048,256,4.352201461791992
newinstances/instance2_16517.npz,"1,00E-06",2048,256,4.491636753082275
newinstances/instance2_16518.npz,"1,00E-06",2048,128,10.432960987091064
newinstances/instance2_16519.npz,"1,00E-06",2048,256,2.6970293521881104
newinstances/instance2_1652.npz,"1,00E-06",256,32,0.23192739486694336
newinstances/instance2_16520.npz,"1,00E-06",2048,128,55.43036413192749
newinstances/instance2_16521.npz,"1,00E-06",2048,256,2.874356985092163
newinstances/instance2_16522.npz,"1,00E-06",2048,128,12.509777784347534
newinstances/instance2_16523.npz,"1,00E-06",2048,256,6.928462028503418
newinstances/instance2_16524.npz,"1,00E-06",2048,256,1.8921656608581543
newinstances/instance2_16525.npz,"1,00E-06",2048,128,5.699513673782349
newinstances/instance2_16526.npz,"1,00E-06",2048,64,6.031406879425049
newinstances/instance2_16527.npz,"1,00E-06",2048,256,1.4596068859100342
newinstances/instance2_16528.npz,"1,00E-06",2048,128,0.276608943939209
newinstances/instance2_16529.npz,"1,00E-06",2048,64,0.31464076042175293
newinstances/instance2_1653.npz,"1,00E-06",256,32,0.32738590240478516
newinstances/instance2_16530.npz,"1,00E-06",2048,32,0.2670450210571289
newinstances/instance2_16531.npz,"1,00E-06",2048,256,1.949634313583374
newinstances/instance2_16532.npz,"1,00E-06",2048,128,3.857628345489502
newinstances/instance2_16533.npz,"1,00E-06",2048,64,10.612390041351318
newinstances/instance2_16534.npz,"1,00E-06",2048,32,3.8617804050445557
newinstances/instance2_16535.npz,"1,00E-06",2048,256,14.147614479064941
newinstances/instance2_16536.npz,"1,00E-06",2048,128,18.314746856689453
newinstances/instance2_16537.npz,"1,00E-06",2048,64,4.687049865722656
newinstances/instance2_16538.npz,"1,00E-06",2048,32,13.619181871414185
newinstances/instance2_16539.npz,"1,00E-06",2048,16,4.491402626037598
newinstances/instance2_1654.npz,"1,00E-06",256,32,0.16313934326171875
newinstances/instance2_16540.npz,"1,00E-06",2048,256,2.780489683151245
newinstances/instance2_16541.npz,"1,00E-06",2048,128,240.00173950195312
newinstances/instance2_16542.npz,"1,00E-06",2048,256,39.916245222091675
newinstances/instance2_16543.npz,"1,00E-06",2048,128,3.7735595703125
newinstances/instance2_16544.npz,"1,00E-06",2048,256,2.8678510189056396
newinstances/instance2_16545.npz,"1,00E-06",2048,128,2.6826202869415283
newinstances/instance2_16546.npz,"1,00E-06",2048,64,4.641038656234741
newinstances/instance2_16547.npz,"1,00E-06",2048,32,5.4888739585876465
newinstances/instance2_16548.npz,"1,00E-06",2048,256,5.271612882614136
newinstances/instance2_16549.npz,"1,00E-06",2048,128,4.121809720993042
newinstances/instance2_1655.npz,"1,00E-06",256,16,0.07606244087219238
newinstances/instance2_16550.npz,"1,00E-06",2048,64,7.035464286804199
newinstances/instance2_16551.npz,"1,00E-06",2048,32,4.599138498306274
newinstances/instance2_16552.npz,"1,00E-06",2048,16,3.0688869953155518
newinstances/instance2_16553.npz,"1,00E-06",2048,256,4.958989143371582
newinstances/instance2_16554.npz,"1,00E-06",2048,128,41.847848892211914
newinstances/instance2_16555.npz,"1,00E-06",2048,64,11.200060606002808
newinstances/instance2_16556.npz,"1,00E-06",2048,32,4.9831342697143555
newinstances/instance2_16557.npz,"1,00E-06",2048,16,9.445119142532349
newinstances/instance2_16558.npz,"1,00E-06",2048,8,2.872603178024292
newinstances/instance2_16559.npz,"1,00E-06",2048,256,6.306138277053833
newinstances/instance2_1656.npz,"1,00E-06",256,8,0.01764678955078125
newinstances/instance2_16560.npz,"1,00E-06",2048,128,3.668658494949341
newinstances/instance2_16561.npz,"1,00E-06",2048,256,32.74055361747742
newinstances/instance2_16562.npz,"1,00E-06",2048,128,6.762383460998535
newinstances/instance2_16563.npz,"1,00E-06",2048,64,0.5597002506256104
newinstances/instance2_16564.npz,"1,00E-06",2048,256,9.936234951019287
newinstances/instance2_16565.npz,"1,00E-06",2048,256,3.950591564178467
newinstances/instance2_16566.npz,"1,00E-06",2048,128,3.0894289016723633
newinstances/instance2_16567.npz,"1,00E-06",2048,256,2.3917768001556396
newinstances/instance2_16568.npz,"1,00E-06",2048,128,4.367023468017578
newinstances/instance2_16569.npz,"1,00E-06",2048,256,1.86183500289917
newinstances/instance2_1657.npz,"1,00E-06",256,4,0.017533540725708008
newinstances/instance2_16570.npz,"1,00E-06",2048,128,16.379045248031616
newinstances/instance2_16571.npz,"1,00E-06",2048,64,3.6121320724487305
newinstances/instance2_16572.npz,"1,00E-06",2048,256,2.40608549118042
newinstances/instance2_16573.npz,"1,00E-06",2048,128,4.7275190353393555
newinstances/instance2_16574.npz,"1,00E-06",2048,64,3.464404821395874
newinstances/instance2_16575.npz,"1,00E-06",2048,256,1.9528648853302002
newinstances/instance2_16576.npz,"1,00E-06",2048,128,5.6341636180877686
newinstances/instance2_16577.npz,"1,00E-06",2048,256,1.804262638092041
newinstances/instance2_16578.npz,"1,00E-06",2048,128,0.9856162071228027
newinstances/instance2_16579.npz,"1,00E-06",2048,64,6.606681823730469
newinstances/instance2_1658.npz,"1,00E-06",256,32,0.03416705131530762
newinstances/instance2_16580.npz,"1,00E-06",2048,32,5.805795669555664
newinstances/instance2_16581.npz,"1,00E-06",2048,256,22.490957021713257
newinstances/instance2_16582.npz,"1,00E-06",2048,128,4.130359411239624
newinstances/instance2_16583.npz,"1,00E-06",2048,256,2.177372455596924
newinstances/instance2_16584.npz,"1,00E-06",2048,128,4.41983699798584
newinstances/instance2_16585.npz,"1,00E-06",2048,64,6.253366470336914
newinstances/instance2_16586.npz,"1,00E-06",2048,256,7.840684413909912
newinstances/instance2_16587.npz,"1,00E-06",2048,128,4.768330097198486
newinstances/instance2_16588.npz,"1,00E-06",2048,64,1.1977577209472656
newinstances/instance2_16589.npz,"1,00E-06",2048,32,0.4430978298187256
newinstances/instance2_1659.npz,"1,00E-06",256,16,0.042746543884277344
newinstances/instance2_16590.npz,"1,00E-06",2048,16,0.3243396282196045
newinstances/instance2_16591.npz,"1,00E-06",2048,256,33.82605743408203
newinstances/instance2_16592.npz,"1,00E-06",2048,256,1.4495866298675537
newinstances/instance2_16593.npz,"1,00E-06",2048,128,4.145991325378418
newinstances/instance2_16594.npz,"1,00E-06",2048,64,16.670552730560303
newinstances/instance2_16595.npz,"1,00E-06",2048,32,7.38586688041687
newinstances/instance2_16596.npz,"1,00E-06",2048,256,2.9825503826141357
newinstances/instance2_16597.npz,"1,00E-06",2048,128,10.027124166488647
newinstances/instance2_16598.npz,"1,00E-06",2048,64,7.735401153564453
newinstances/instance2_16599.npz,"1,00E-06",2048,32,4.85010838508606
newinstances/instance2_1660.npz,"1,00E-06",256,8,0.030582666397094727
newinstances/instance2_16600.npz,"1,00E-06",2048,256,2.1813416481018066
newinstances/instance2_16601.npz,"1,00E-06",2048,128,3.371090888977051
newinstances/instance2_16602.npz,"1,00E-06",2048,64,1.9590034484863281
newinstances/instance2_16603.npz,"1,00E-06",2048,32,0.5857203006744385
newinstances/instance2_16604.npz,"1,00E-06",2048,16,0.7041282653808594
newinstances/instance2_16605.npz,"1,00E-06",2048,256,4.042920351028442
newinstances/instance2_16606.npz,"1,00E-06",2048,128,240.00142741203308
newinstances/instance2_16607.npz,"1,00E-06",2048,64,8.212292671203613
newinstances/instance2_16608.npz,"1,00E-06",2048,32,6.813499689102173
newinstances/instance2_16609.npz,"1,00E-06",2048,16,4.240609645843506
newinstances/instance2_1661.npz,"1,00E-06",256,4,0.01661849021911621
newinstances/instance2_16610.npz,"1,00E-06",2048,8,2.5864765644073486
newinstances/instance2_16611.npz,"1,00E-06",2048,256,6.6770079135894775
newinstances/instance2_16612.npz,"1,00E-06",2048,256,2.6235437393188477
newinstances/instance2_16613.npz,"1,00E-06",2048,128,2.663526773452759
newinstances/instance2_16614.npz,"1,00E-06",2048,256,2.3021485805511475
newinstances/instance2_16615.npz,"1,00E-06",2048,128,3.2898683547973633
newinstances/instance2_16616.npz,"1,00E-06",2048,256,1.7474615573883057
newinstances/instance2_16617.npz,"1,00E-06",2048,128,2.917454481124878
newinstances/instance2_16618.npz,"1,00E-06",2048,64,4.55856466293335
newinstances/instance2_16619.npz,"1,00E-06",2048,256,2.00433087348938
newinstances/instance2_1662.npz,"1,00E-06",256,2,0.015898704528808594
newinstances/instance2_16620.npz,"1,00E-06",2048,128,14.727107763290405
newinstances/instance2_16621.npz,"1,00E-06",2048,64,4.3157877922058105
newinstances/instance2_16622.npz,"1,00E-06",2048,256,1.916710376739502
newinstances/instance2_16623.npz,"1,00E-06",2048,128,4.9135966300964355
newinstances/instance2_16624.npz,"1,00E-06",2048,256,2.0169663429260254
newinstances/instance2_16625.npz,"1,00E-06",2048,128,3.34342360496521
newinstances/instance2_16626.npz,"1,00E-06",2048,64,6.152500152587891
newinstances/instance2_16627.npz,"1,00E-06",2048,32,5.40985894203186
newinstances/instance2_16628.npz,"1,00E-06",2048,256,30.236260890960693
newinstances/instance2_16629.npz,"1,00E-06",2048,128,4.57654333114624
newinstances/instance2_1663.npz,"1,00E-06",256,32,0.975757360458374
newinstances/instance2_16630.npz,"1,00E-06",2048,256,1.8351595401763916
newinstances/instance2_16631.npz,"1,00E-06",2048,128,4.135488986968994
newinstances/instance2_16632.npz,"1,00E-06",2048,64,5.958582162857056
newinstances/instance2_16633.npz,"1,00E-06",2048,256,2.6417834758758545
newinstances/instance2_16634.npz,"1,00E-06",2048,128,9.037039995193481
newinstances/instance2_16635.npz,"1,00E-06",2048,64,3.0827524662017822
newinstances/instance2_16636.npz,"1,00E-06",2048,32,1.8973782062530518
newinstances/instance2_16637.npz,"1,00E-06",2048,16,2.199763536453247
newinstances/instance2_16638.npz,"1,00E-06",2048,256,27.854584217071533
newinstances/instance2_16639.npz,"1,00E-06",2048,128,46.31602144241333
newinstances/instance2_1664.npz,"1,00E-06",256,16,0.04886674880981445
newinstances/instance2_16640.npz,"1,00E-06",2048,256,3.1806230545043945
newinstances/instance2_16641.npz,"1,00E-06",2048,128,4.614449977874756
newinstances/instance2_16642.npz,"1,00E-06",2048,64,36.78018140792847
newinstances/instance2_16643.npz,"1,00E-06",2048,32,7.833956241607666
newinstances/instance2_16644.npz,"1,00E-06",2048,16,7.89454197883606
newinstances/instance2_16645.npz,"1,00E-06",2048,8,6.158390998840332
newinstances/instance2_16646.npz,"1,00E-06",2048,256,9.027972936630249
newinstances/instance2_16647.npz,"1,00E-06",2048,256,1.1579949855804443
newinstances/instance2_16648.npz,"1,00E-06",2048,128,2.403580904006958
newinstances/instance2_16649.npz,"1,00E-06",2048,64,6.5595173835754395
newinstances/instance2_1665.npz,"1,00E-06",256,8,0.017176151275634766
newinstances/instance2_16650.npz,"1,00E-06",2048,256,1.9786045551300049
newinstances/instance2_16651.npz,"1,00E-06",2048,128,44.51212000846863
newinstances/instance2_16652.npz,"1,00E-06",2048,64,7.913612604141235
newinstances/instance2_16653.npz,"1,00E-06",2048,256,2.27834153175354
newinstances/instance2_16654.npz,"1,00E-06",2048,128,62.90515327453613
newinstances/instance2_16655.npz,"1,00E-06",2048,64,8.075524091720581
newinstances/instance2_16656.npz,"1,00E-06",2048,32,5.055041074752808
newinstances/instance2_16657.npz,"1,00E-06",2048,16,4.133977890014648
newinstances/instance2_16658.npz,"1,00E-06",2048,8,2.542017698287964
newinstances/instance2_16659.npz,"1,00E-06",2048,4,3.0929462909698486
newinstances/instance2_1666.npz,"1,00E-06",256,4,0.016833782196044922
newinstances/instance2_16660.npz,"1,00E-06",2048,256,4.734512090682983
newinstances/instance2_16661.npz,"1,00E-06",2048,128,137.13735151290894
newinstances/instance2_16662.npz,"1,00E-06",2048,64,36.70507478713989
newinstances/instance2_16663.npz,"1,00E-06",2048,32,5.283899784088135
newinstances/instance2_16664.npz,"1,00E-06",2048,16,4.67494797706604
newinstances/instance2_16665.npz,"1,00E-06",2048,8,2.770993709564209
newinstances/instance2_16666.npz,"1,00E-06",2048,256,1.924928903579712
newinstances/instance2_16667.npz,"1,00E-06",2048,128,10.015881776809692
newinstances/instance2_16668.npz,"1,00E-06",2048,64,5.356579780578613
newinstances/instance2_16669.npz,"1,00E-06",2048,32,6.0879065990448
newinstances/instance2_1667.npz,"1,00E-06",256,2,0.020659923553466797
newinstances/instance2_16670.npz,"1,00E-06",2048,16,3.4448893070220947
newinstances/instance2_16671.npz,"1,00E-06",2048,8,0.21723103523254395
newinstances/instance2_16672.npz,"1,00E-06",2048,256,5.922860383987427
newinstances/instance2_16673.npz,"1,00E-06",2048,128,52.681244134902954
newinstances/instance2_16674.npz,"1,00E-06",2048,64,9.701897382736206
newinstances/instance2_16675.npz,"1,00E-06",2048,32,6.8958940505981445
newinstances/instance2_16676.npz,"1,00E-06",2048,16,5.476327419281006
newinstances/instance2_16677.npz,"1,00E-06",2048,8,17.494936227798462
