ID,startval,alpha,N,Delta,time
7116,3,1.00E-07,2048,128,0.09632
7117,3,1.00E-07,2048,64,0.08036
7118,3,1.00E-07,2048,256,0.10725
7119,3,1.00E-06,256,32,0.00919
7120,3,1.00E-07,2048,128,0.07909
7121,3,1.00E-07,2048,64,0.10102
7122,3,1.00E-07,2048,32,0.07586
7123,3,1.00E-07,2048,256,0.10471
7124,3,1.00E-07,2048,128,0.07182
7125,3,1.00E-07,2048,64,0.0862
7126,3,1.00E-07,2048,32,0.07898
7127,3,1.00E-07,2048,16,0.06798
7128,3,1.00E-07,2048,256,0.1037
7129,3,1.00E-07,2048,128,0.07035
7130,3,1.00E-06,256,16,0.00816
7131,3,1.00E-07,2048,64,0.07829
7132,3,1.00E-07,2048,32,0.07764
7133,3,1.00E-07,2048,16,0.06825
7134,3,1.00E-07,2048,8,0.06479
7135,3,1.00E-07,2048,256,0.10649
7136,3,1.00E-07,2048,128,0.07277
7137,3,1.00E-07,2048,64,0.09018
7138,3,1.00E-07,2048,32,0.07957
7139,3,1.00E-07,2048,16,0.0685
7140,3,1.00E-07,2048,256,0.10521
7141,3,1.00E-06,256,32,0.0091
7142,3,1.00E-07,2048,128,0.0713
7143,3,1.00E-07,2048,64,0.08246
7144,3,1.00E-07,2048,32,0.07791
7145,3,1.00E-07,2048,16,0.06894
7146,3,1.00E-07,2048,256,0.10356
7147,3,1.00E-07,2048,128,0.07005
7148,3,1.00E-07,2048,64,0.07571
7149,3,1.00E-07,2048,32,0.07692
7150,3,1.00E-07,2048,16,0.06869
7151,3,1.00E-07,2048,8,0.06493
7152,3,1.00E-06,256,16,0.00784
7153,3,1.00E-07,2048,4,0.0632
7154,3,1.00E-07,2048,256,0.31991
7155,3,1.00E-07,2048,256,0.07551
7156,3,1.00E-07,2048,128,0.06679
7157,3,1.00E-07,2048,64,0.06589
7158,3,1.00E-07,2048,32,0.06445
7159,3,1.00E-07,2048,16,0.06286
7160,3,1.00E-07,2048,256,0.08589
7161,3,1.00E-07,2048,128,0.07276
7162,3,1.00E-07,2048,64,0.07059
7163,3,1.00E-06,256,8,0.00786
7164,3,1.00E-07,2048,32,0.06451
7165,3,1.00E-07,2048,16,0.06307
7166,3,1.00E-07,2048,256,0.07565
7167,3,1.00E-07,2048,128,0.066
7168,3,1.00E-07,2048,64,0.06421
7169,3,1.00E-07,2048,32,0.06378
7170,3,1.00E-07,2048,16,0.06338
7171,3,1.00E-07,2048,256,0.09371
7172,3,1.00E-07,2048,128,0.08573
7173,3,1.00E-07,2048,64,0.10036
7174,3,1.00E-06,256,32,0.00829
7175,3,1.00E-07,2048,32,0.06667
7176,3,1.00E-07,2048,16,0.06369
7177,3,1.00E-07,2048,8,0.06268
7178,3,1.00E-07,2048,256,0.07575
7179,3,1.00E-07,2048,128,0.06688
7180,3,1.00E-07,2048,64,0.06629
7181,3,1.00E-07,2048,32,0.06793
7182,3,1.00E-07,2048,16,0.06772
7183,3,1.00E-07,2048,8,0.06486
7184,3,1.00E-07,2048,256,0.0756
7185,3,1.00E-06,256,16,0.00768
7186,3,1.00E-07,2048,128,0.06596
7187,3,1.00E-07,2048,64,0.06665
7188,3,1.00E-07,2048,32,0.06512
7189,3,1.00E-07,2048,16,0.06633
7190,3,1.00E-07,2048,8,0.06458
7191,3,1.00E-07,2048,256,0.23167
7192,3,1.00E-07,2048,128,0.08217
7193,3,1.00E-07,2048,64,0.10353
7194,3,1.00E-07,2048,32,0.07112
7195,3,1.00E-07,2048,16,0.06359
7196,3,1.00E-07,256,16,0.00787
7197,3,1.00E-06,256,8,0.00763
7198,3,1.00E-07,2048,8,0.06231
7199,3,1.00E-07,2048,256,0.07761
7200,3,1.00E-07,2048,128,0.06693
7201,3,1.00E-07,2048,64,0.06549
7202,3,1.00E-07,2048,32,0.07487
7203,3,1.00E-07,2048,16,0.06877
7204,3,1.00E-07,2048,8,0.06499
7205,3,1.00E-07,2048,256,0.07694
7206,3,1.00E-07,2048,128,0.06714
7207,3,1.00E-07,2048,64,0.06673
7208,3,1.00E-06,256,4,0.00776
7209,3,1.00E-07,2048,256,0.07594
7210,3,1.00E-07,2048,256,0.0765
7211,3,1.00E-07,2048,128,0.06553
7212,3,1.00E-07,2048,64,0.0648
7213,3,1.00E-07,2048,32,0.06423
7214,3,1.00E-07,2048,16,0.06312
7215,3,1.00E-07,2048,256,0.07508
7216,3,1.00E-07,2048,128,0.07169
7217,3,1.00E-07,2048,64,0.07066
7218,3,1.00E-07,2048,32,0.06407
7219,3,1.00E-06,256,2,0.00771
7220,3,1.00E-07,2048,16,0.06229
7221,3,1.00E-07,2048,8,0.06195
7222,3,1.00E-07,2048,256,0.0848
7223,3,1.00E-07,2048,128,0.06624
7224,3,1.00E-07,2048,64,0.07043
7225,3,1.00E-07,2048,32,0.07411
7226,3,1.00E-07,2048,256,0.0882
7227,3,1.00E-07,2048,128,0.06594
7228,3,1.00E-07,2048,64,0.07591
7229,3,1.00E-07,2048,32,0.07785
7230,3,1.00E-06,256,32,0.00832
7231,3,1.00E-07,2048,16,0.06787
7232,3,1.00E-07,2048,8,0.06454
7233,3,1.00E-07,2048,256,0.25426
7234,3,1.00E-07,2048,128,0.109
7235,3,1.00E-07,2048,256,0.11447
7236,3,1.00E-07,2048,128,0.06611
7237,3,1.00E-07,2048,64,0.0703
7238,3,1.00E-07,2048,32,0.07139
7239,3,1.00E-07,2048,16,0.0682
7240,3,1.00E-07,2048,8,0.06483
7241,3,1.00E-06,256,16,0.0077
7242,3,1.00E-07,2048,256,0.12252
7243,3,1.00E-07,2048,128,0.07127
7244,3,1.00E-07,2048,64,0.09437
7245,3,1.00E-07,2048,32,0.06724
7246,3,1.00E-07,2048,16,0.06376
7247,3,1.00E-07,2048,8,0.0624
7248,3,1.00E-07,2048,256,0.11714
7249,3,1.00E-07,2048,128,0.06532
7250,3,1.00E-07,2048,64,0.06488
7251,3,1.00E-07,2048,32,0.06302
7252,3,1.00E-06,256,8,0.00791
7253,3,1.00E-07,2048,16,0.06316
7254,3,1.00E-07,2048,256,0.07664
7255,3,1.00E-07,2048,128,0.07058
7256,3,1.00E-07,2048,64,0.06938
7257,3,1.00E-07,2048,32,0.06375
7258,3,1.00E-07,2048,16,0.06303
7259,3,1.00E-07,2048,256,0.08813
7260,3,1.00E-07,2048,128,0.06984
7261,3,1.00E-07,2048,64,0.06459
7262,3,1.00E-07,2048,32,0.06345
7263,3,1.00E-06,256,4,0.00765
7264,3,1.00E-07,2048,16,0.06225
7265,3,1.00E-07,2048,256,0.1757
7266,3,1.00E-07,2048,128,0.06631
7267,3,1.00E-07,2048,64,0.11319
7268,3,1.00E-07,2048,32,0.08162
7269,3,1.00E-07,2048,16,0.06911
7270,3,1.00E-07,2048,8,0.06496
7271,3,1.00E-07,2048,256,0.14609
7272,3,1.00E-07,2048,128,0.08138
7273,3,1.00E-07,2048,64,0.06463
7274,3,1.00E-06,256,2,0.00765
7275,3,1.00E-07,2048,32,0.06373
7276,3,1.00E-07,2048,16,0.06279
7277,3,1.00E-07,2048,256,0.08492
7278,3,1.00E-07,2048,128,0.13668
7279,3,1.00E-07,2048,64,0.0932
7280,3,1.00E-07,2048,32,0.06416
7281,3,1.00E-07,2048,16,0.06259
7282,3,1.00E-07,2048,8,0.0625
7283,3,1.00E-07,2048,256,0.20396
7284,3,1.00E-07,2048,256,0.0841
7285,3,1.00E-06,256,1,0.00757
7286,3,1.00E-07,2048,128,0.07196
7287,3,1.00E-07,2048,64,0.07859
7288,3,1.00E-07,2048,32,0.06776
7289,3,1.00E-07,2048,256,0.13744
7290,3,1.00E-07,2048,128,0.15785
7291,3,1.00E-07,2048,64,0.08801
7292,3,1.00E-07,2048,32,0.06434
7293,3,1.00E-07,2048,16,0.06323
7294,3,1.00E-07,2048,8,0.06225
7295,3,1.00E-07,2048,256,0.07623
7296,3,1.00E-06,256,32,0.00822
7297,3,1.00E-07,2048,128,0.07138
7298,3,1.00E-07,2048,64,0.08731
7299,3,1.00E-07,2048,32,0.06782
7300,3,1.00E-07,2048,16,0.0634
7301,3,1.00E-07,2048,8,0.06286
7302,3,1.00E-07,2048,256,0.4048
7303,3,1.00E-07,2048,128,0.16236
7304,3,1.00E-07,2048,64,0.09861
7305,3,1.00E-07,2048,32,0.06634
7306,3,1.00E-07,2048,16,0.06279
7307,3,1.00E-07,256,8,0.00774
7308,3,1.00E-06,256,16,0.00763
7309,3,1.00E-07,2048,256,0.07541
7310,3,1.00E-07,2048,128,0.07528
7311,3,1.00E-07,2048,64,0.08662
7312,3,1.00E-07,2048,32,0.06493
7313,3,1.00E-07,2048,16,0.06251
7314,3,1.00E-07,2048,8,0.06257
7315,3,1.00E-07,2048,256,0.38957
7316,3,1.00E-07,2048,256,0.0926
7317,3,1.00E-07,2048,128,0.11313
7318,3,1.00E-07,2048,64,0.08917
7319,3,1.00E-06,256,8,0.00762
7320,3,1.00E-07,2048,32,0.07375
7321,3,1.00E-07,2048,16,0.06689
7322,3,1.00E-07,2048,8,0.06437
7323,3,1.00E-07,2048,256,0.07746
7324,3,1.00E-07,2048,256,0.09783
7325,3,1.00E-07,2048,128,0.07568
7326,3,1.00E-07,2048,64,0.0693
7327,3,1.00E-07,2048,32,0.06626
7328,3,1.00E-07,2048,16,0.06388
7329,3,1.00E-07,2048,256,0.07551
7330,3,1.00E-06,256,4,0.0076
7331,3,1.00E-07,2048,128,0.06957
7332,3,1.00E-07,2048,256,0.07497
7333,3,1.00E-07,2048,128,0.06775
7334,3,1.00E-07,2048,64,0.06894
7335,3,1.00E-07,2048,32,0.072
7336,3,1.00E-07,2048,256,0.0783
7337,3,1.00E-07,2048,128,0.08395
7338,3,1.00E-07,2048,64,0.08218
7339,3,1.00E-07,2048,32,0.07098
7340,3,1.00E-07,2048,16,0.06518
7341,3,1.00E-06,256,2,0.00762
7342,3,1.00E-07,2048,256,0.07493
7343,3,1.00E-07,2048,128,0.06576
7344,3,1.00E-07,2048,64,0.06435
7345,3,1.00E-07,2048,32,0.06356
7346,3,1.00E-07,2048,16,0.06294
7347,3,1.00E-07,2048,8,0.06213
7348,3,1.00E-07,2048,256,0.07476
7349,3,1.00E-07,2048,128,0.06543
7350,3,1.00E-07,2048,64,0.06389
7351,3,1.00E-07,2048,32,0.06304
7352,3,1.00E-06,256,1,0.00765
7353,3,1.00E-07,2048,256,0.07832
7354,3,1.00E-07,2048,128,0.07381
7355,3,1.00E-07,2048,64,0.07452
7356,3,1.00E-07,2048,32,0.06728
7357,3,1.00E-07,2048,16,0.06424
7358,3,1.00E-07,2048,256,0.07715
7359,3,1.00E-07,2048,128,0.08513
7360,3,1.00E-07,2048,64,0.06598
7361,3,1.00E-07,2048,32,0.06277
7362,3,1.00E-07,2048,16,0.06244
7363,3,1.00E-06,256,32,0.00863
7364,3,1.00E-07,2048,8,0.06238
7365,3,1.00E-07,2048,256,0.07699
7366,3,1.00E-07,2048,128,0.07145
7367,3,1.00E-07,2048,64,0.0769
7368,3,1.00E-07,2048,32,0.06494
7369,3,1.00E-07,2048,16,0.06337
7370,3,1.00E-07,2048,256,0.07822
7371,3,1.00E-07,2048,128,0.12818
7372,3,1.00E-07,2048,64,0.13313
7373,3,1.00E-07,2048,32,0.08624
7374,3,1.00E-06,256,16,0.00785
7375,3,1.00E-07,2048,16,0.06947
7376,3,1.00E-07,2048,8,0.06543
7377,3,1.00E-07,2048,256,0.09686
7378,3,1.00E-07,2048,256,0.12269
7379,3,1.00E-07,2048,256,0.17987
7380,3,1.00E-07,2048,256,0.0758
7381,3,1.00E-07,2048,128,0.07759
7382,3,1.00E-07,2048,64,0.08082
7383,3,1.00E-07,2048,32,0.06808
7384,3,1.00E-07,2048,16,0.0627
7385,3,1.00E-06,256,8,0.00792
7386,3,1.00E-07,2048,256,0.0974
7387,3,1.00E-07,2048,128,0.07009
7388,3,1.00E-07,2048,64,0.06599
7389,3,1.00E-07,2048,32,0.06375
7390,3,1.00E-07,2048,16,0.06285
7391,3,1.00E-07,2048,8,0.0624
7392,3,1.00E-07,2048,256,0.07415
7393,3,1.00E-07,2048,128,0.06541
7394,3,1.00E-07,2048,64,0.06335
7395,3,1.00E-07,2048,32,0.0618
7396,3,1.00E-06,256,32,0.00897
7397,3,1.00E-07,2048,16,0.06163
7398,3,1.00E-07,2048,256,0.07515
7399,3,1.00E-07,2048,128,0.07139
7400,3,1.00E-07,2048,64,0.10295
7401,3,1.00E-07,2048,32,0.07191
7402,3,1.00E-07,2048,16,0.06474
7403,3,1.00E-07,2048,256,0.08103
7404,3,1.00E-07,2048,128,0.09664
7405,3,1.00E-07,2048,64,0.08364
7406,3,1.00E-07,2048,32,0.07019
7407,3,1.00E-06,256,16,0.0078
7408,3,1.00E-07,2048,16,0.06499
7409,3,1.00E-07,2048,256,0.12452
7410,3,1.00E-07,2048,128,0.16286
7411,3,1.00E-07,2048,256,0.07915
7412,3,1.00E-07,2048,128,0.08079
7413,3,1.00E-07,2048,64,0.0732
7414,3,1.00E-07,2048,32,0.06516
7415,3,1.00E-07,2048,16,0.06317
7416,3,1.00E-07,2048,8,0.06118
7417,3,1.00E-07,2048,256,0.18037
7418,3,1.00E-07,256,4,0.00764
7419,3,1.00E-06,256,8,0.00792
7420,3,1.00E-07,2048,128,0.11604
7421,3,1.00E-07,2048,256,0.11862
7422,3,1.00E-07,2048,128,0.16468
7423,3,1.00E-07,2048,64,0.10301
7424,3,1.00E-07,2048,32,0.07888
7425,3,1.00E-07,2048,16,0.06868
7426,3,1.00E-07,2048,8,0.06515
7427,3,1.00E-07,2048,4,0.06267
7428,3,1.00E-07,2048,256,0.40983
7429,3,1.00E-07,2048,256,0.11342
7430,3,1.00E-06,256,32,0.00953
7431,3,1.00E-07,2048,128,0.07554
7432,3,1.00E-07,2048,64,0.06724
7433,3,1.00E-07,2048,32,0.06338
7434,3,1.00E-07,2048,16,0.06274
7435,3,1.00E-07,2048,8,0.06183
7436,3,1.00E-07,2048,256,0.08285
7437,3,1.00E-07,2048,128,0.09172
7438,3,1.00E-07,2048,256,0.09951
7439,3,1.00E-07,2048,128,0.105
7440,3,1.00E-07,2048,64,0.09378
7441,3,1.00E-06,256,32,0.0078
7442,3,1.00E-07,2048,32,0.07508
7443,3,1.00E-07,2048,16,0.06752
7444,3,1.00E-07,2048,8,0.06442
7445,3,1.00E-07,2048,256,0.07608
7446,3,1.00E-07,2048,256,0.08167
7447,3,1.00E-07,2048,128,0.07328
7448,3,1.00E-07,2048,64,0.06499
7449,3,1.00E-07,2048,32,0.06305
7450,3,1.00E-07,2048,16,0.06211
7451,3,1.00E-07,2048,8,0.062
7452,3,1.00E-06,256,16,0.00769
7453,3,1.00E-07,2048,256,0.09331
7454,3,1.00E-07,2048,128,0.12556
7455,3,1.00E-07,2048,64,0.10674
7456,3,1.00E-07,2048,32,0.07742
7457,3,1.00E-07,2048,256,0.07612
7458,3,1.00E-07,2048,128,0.07494
7459,3,1.00E-07,2048,64,0.0772
7460,3,1.00E-07,2048,32,0.06575
7461,3,1.00E-07,2048,16,0.0626
7462,3,1.00E-07,2048,256,0.09977
7463,3,1.00E-06,256,8,0.00757
7464,3,1.00E-07,2048,128,0.07552
7465,3,1.00E-07,2048,64,0.06804
7466,3,1.00E-07,2048,32,0.06484
7467,3,1.00E-07,2048,16,0.06333
7468,3,1.00E-07,2048,8,0.06283
7469,3,1.00E-07,2048,256,0.07796
7470,3,1.00E-07,2048,128,0.17067
7471,3,1.00E-07,2048,64,0.12502
7472,3,1.00E-07,2048,32,0.08343
7473,3,1.00E-07,2048,16,0.06823
7474,3,1.00E-06,256,4,0.00758
7475,3,1.00E-07,2048,8,0.06236
7476,3,1.00E-07,2048,4,0.06101
7477,3,1.00E-07,2048,256,0.07995
7478,3,1.00E-07,2048,256,0.07908
7479,3,1.00E-07,2048,128,0.07182
7480,3,1.00E-07,2048,64,0.08136
7481,3,1.00E-07,2048,32,0.08064
7482,3,1.00E-07,2048,256,0.07815
7483,3,1.00E-07,2048,128,0.10838
7484,3,1.00E-07,2048,64,0.10793
7485,3,1.00E-06,256,2,0.00762
7486,3,1.00E-07,2048,32,0.08027
7487,3,1.00E-07,2048,16,0.06968
7488,3,1.00E-07,2048,8,0.06441
7489,3,1.00E-07,2048,256,0.08575
7490,3,1.00E-07,2048,128,0.13194
7491,3,1.00E-07,2048,64,0.11047
7492,3,1.00E-07,2048,32,0.07599
7493,3,1.00E-07,2048,16,0.06168
7494,3,1.00E-07,2048,8,0.0615
7495,3,1.00E-07,2048,4,0.06069
7496,3,1.00E-06,256,32,0.00775
7497,3,1.00E-07,2048,256,0.07642
7498,3,1.00E-07,2048,256,0.10137
7499,3,1.00E-07,2048,128,0.07324
7500,3,1.00E-07,2048,64,0.06738
7501,3,1.00E-07,2048,32,0.06514
7502,3,1.00E-07,2048,16,0.06211
7503,3,1.00E-07,2048,8,0.06206
7504,3,1.00E-07,2048,256,0.07424
7505,3,1.00E-07,2048,128,0.06473
7506,3,1.00E-07,2048,64,0.11858
7507,3,1.00E-06,256,16,0.00777
7508,3,1.00E-07,2048,32,0.07962
7509,3,1.00E-07,2048,16,0.06326
7510,3,1.00E-07,2048,8,0.06077
7511,3,1.00E-07,2048,256,0.07602
7512,3,1.00E-07,2048,128,0.11934
7513,3,1.00E-07,2048,64,0.10399
7514,3,1.00E-07,2048,256,0.07474
7515,3,1.00E-07,2048,128,0.06525
7516,3,1.00E-07,2048,64,0.12173
7517,3,1.00E-07,2048,32,0.08376
7518,3,1.00E-06,256,8,0.0079
7519,3,1.00E-07,2048,16,0.06906
7520,3,1.00E-07,2048,8,0.06497
7521,3,1.00E-07,2048,256,0.07637
7522,3,1.00E-07,2048,128,0.13362
7523,3,1.00E-07,2048,64,0.10242
7524,3,1.00E-07,2048,256,0.07879
7525,3,1.00E-07,2048,128,0.10572
7526,3,1.00E-07,2048,64,0.10995
7527,3,1.00E-07,2048,32,0.08026
7528,3,1.00E-07,2048,16,0.06834
7529,3,1.00E-07,256,2,0.00769
7530,3,1.00E-06,256,4,0.00749
7531,3,1.00E-07,2048,8,0.06442
7532,3,1.00E-07,2048,4,0.06323
7533,3,1.00E-07,2048,256,0.11658
7534,3,1.00E-07,2048,256,0.07383
7535,3,1.00E-07,2048,128,0.06625
7536,3,1.00E-07,2048,64,0.06686
7537,3,1.00E-07,2048,32,0.06717
7538,3,1.00E-07,2048,256,0.07677
7539,3,1.00E-07,2048,128,0.07003
7540,3,1.00E-07,2048,64,0.07789
7541,3,1.00E-06,256,2,0.00764
7542,3,1.00E-07,2048,32,0.06254
7543,3,1.00E-07,2048,16,0.06405
7544,3,1.00E-07,2048,256,0.07419
7545,3,1.00E-07,2048,128,0.0721
7546,3,1.00E-07,2048,64,0.0998
7547,3,1.00E-07,2048,256,0.0811
7548,3,1.00E-07,2048,128,0.10148
7549,3,1.00E-07,2048,64,0.12213
7550,3,1.00E-07,2048,32,0.07604
7551,3,1.00E-07,2048,16,0.06422
7552,3,1.00E-06,256,1,0.00758
7553,3,1.00E-07,2048,8,0.06241
7554,3,1.00E-07,2048,256,0.1572
7555,3,1.00E-07,2048,256,0.07901
7556,3,1.00E-07,2048,128,0.08916
7557,3,1.00E-07,2048,64,0.08888
7558,3,1.00E-07,2048,32,0.06848
7559,3,1.00E-07,2048,16,0.06304
7560,3,1.00E-07,2048,8,0.06268
7561,3,1.00E-07,2048,256,0.20253
7562,3,1.00E-07,2048,256,0.07809
7563,3,1.00E-06,256,32,0.00779
7564,3,1.00E-07,2048,128,0.06964
7565,3,1.00E-07,2048,64,0.07006
7566,3,1.00E-07,2048,32,0.06632
7567,3,1.00E-07,2048,256,0.09809
7568,3,1.00E-07,2048,128,0.0698
7569,3,1.00E-07,2048,64,0.06685
7570,3,1.00E-07,2048,32,0.06411
7571,3,1.00E-07,2048,16,0.06258
7572,3,1.00E-07,2048,256,0.10493
7573,3,1.00E-07,2048,128,0.08572
7574,3,1.00E-06,256,32,0.00776
7575,3,1.00E-07,2048,64,0.11479
7576,3,1.00E-07,2048,32,0.07338
7577,3,1.00E-07,2048,16,0.06271
7578,3,1.00E-07,2048,256,0.07565
7579,3,1.00E-07,2048,128,0.07176
7580,3,1.00E-07,2048,64,0.1145
7581,3,1.00E-07,2048,32,0.08034
7582,3,1.00E-07,2048,16,0.06931
7583,3,1.00E-07,2048,8,0.06473
7584,3,1.00E-07,2048,4,0.06246
7585,3,1.00E-06,256,16,0.00766
7586,3,1.00E-07,2048,256,0.07472
7587,3,1.00E-07,2048,128,0.15475
7588,3,1.00E-07,2048,64,0.10284
7589,3,1.00E-07,2048,256,0.07491
7590,3,1.00E-07,2048,128,0.12414
7591,3,1.00E-07,2048,256,0.07478
7592,3,1.00E-07,2048,128,0.11917
7593,3,1.00E-07,2048,64,0.12201
7594,3,1.00E-07,2048,256,0.07533
7595,3,1.00E-07,2048,128,0.10191
7596,3,1.00E-06,256,8,0.00759
7597,3,1.00E-07,2048,64,0.13019
7598,3,1.00E-07,2048,256,0.0767
7599,3,1.00E-07,2048,128,0.08359
7600,3,1.00E-07,2048,64,0.13378
7601,3,1.00E-07,2048,256,0.07823
7602,3,1.00E-07,2048,128,0.08279
7603,3,1.00E-07,2048,64,0.06814
7604,3,1.00E-07,2048,32,0.06226
7605,3,1.00E-07,2048,16,0.06167
7606,3,1.00E-07,2048,8,0.06166
7607,3,1.00E-06,256,4,0.0075
7608,3,1.00E-07,2048,256,0.07611
7609,3,1.00E-07,2048,128,0.07312
7610,3,1.00E-07,2048,64,0.13313
7611,3,1.00E-07,2048,32,0.08535
7612,3,1.00E-07,2048,16,0.0703
7613,3,1.00E-07,2048,8,0.06512
7614,3,1.00E-07,2048,256,0.14339
7615,3,1.00E-07,2048,256,0.2067
7616,3,1.00E-07,2048,256,0.07563
7617,3,1.00E-07,2048,128,0.06868
7618,3,1.00E-06,256,2,0.00758
7619,3,1.00E-07,2048,64,0.08379
7620,3,1.00E-07,2048,32,0.0827
7621,3,1.00E-07,2048,16,0.06994
7622,3,1.00E-07,2048,256,0.07868
7623,3,1.00E-07,2048,128,0.17178
7624,3,1.00E-07,2048,64,0.06434
7625,3,1.00E-07,2048,32,0.06201
7626,3,1.00E-07,2048,16,0.06215
7627,3,1.00E-07,2048,8,0.06095
7628,3,1.00E-07,2048,256,0.07469
7629,3,1.00E-06,256,32,0.00776
7630,3,1.00E-07,2048,128,0.06967
7631,3,1.00E-07,2048,64,0.10794
7632,3,1.00E-07,2048,32,0.08403
7633,3,1.00E-07,2048,16,0.07001
7634,3,1.00E-07,2048,256,0.08906
7635,3,1.00E-07,2048,128,0.20645
7636,3,1.00E-07,2048,64,0.07674
7637,3,1.00E-07,2048,32,0.06273
7638,3,1.00E-07,2048,16,0.06204
7639,3,1.00E-07,2048,8,0.06166
7640,3,1.00E-07,256,32,0.00785
7641,3,1.00E-06,256,16,0.00763
7642,3,1.00E-07,2048,256,0.07499
7643,3,1.00E-07,2048,128,0.06959
7644,3,1.00E-07,2048,64,0.10942
7645,3,1.00E-07,2048,32,0.08165
7646,3,1.00E-07,2048,16,0.06935
7647,3,1.00E-07,2048,8,0.06494
7648,3,1.00E-07,2048,4,0.06306
7649,3,1.00E-07,2048,256,0.07468
7650,3,1.00E-07,2048,128,0.13797
7651,3,1.00E-07,2048,64,0.13383
7652,3,1.00E-06,256,8,0.00775
7653,3,1.00E-07,2048,256,0.07546
7654,3,1.00E-07,2048,128,0.09649
7655,3,1.00E-07,2048,64,0.13438
7656,3,1.00E-07,2048,32,0.08658
7657,3,1.00E-07,2048,16,0.07057
7658,3,1.00E-07,2048,8,0.06479
7659,3,1.00E-07,2048,256,0.07536
7660,3,1.00E-07,2048,128,0.11973
7661,3,1.00E-07,2048,64,0.12572
7662,3,1.00E-07,2048,32,0.0846
7663,3,1.00E-06,256,4,0.00756
7664,3,1.00E-07,2048,16,0.06941
7665,3,1.00E-07,2048,8,0.06362
7666,3,1.00E-07,2048,4,0.06339
7667,3,1.00E-07,2048,256,0.07619
7668,3,1.00E-07,2048,128,0.13821
7669,3,1.00E-07,2048,256,0.0767
7670,3,1.00E-07,2048,128,0.07436
7671,3,1.00E-07,2048,64,0.08317
7672,3,1.00E-07,2048,32,0.06503
7673,3,1.00E-07,2048,16,0.06186
7674,3,1.00E-06,256,2,0.00754
7675,3,1.00E-07,2048,256,0.07637
7676,3,1.00E-07,2048,128,0.07225
7677,3,1.00E-07,2048,64,0.07443
7678,3,1.00E-07,2048,32,0.06554
7679,3,1.00E-07,2048,16,0.06358
7680,3,1.00E-07,2048,8,0.06181
7681,3,1.00E-07,2048,256,0.24373
7682,3,1.00E-07,2048,128,0.11304
7683,3,1.00E-07,2048,64,0.11571
7684,3,1.00E-07,2048,32,0.08032
7685,3,1.00E-06,256,1,0.00764
7686,3,1.00E-07,2048,16,0.06676
7687,3,1.00E-07,2048,8,0.06348
7688,3,1.00E-07,2048,4,0.06208
7689,3,1.00E-07,2048,256,0.07595
7690,3,1.00E-07,2048,128,0.10439
7691,3,1.00E-07,2048,64,0.13757
7692,3,1.00E-07,2048,256,0.10583
7693,3,1.00E-07,2048,128,0.22071
7694,3,1.00E-07,2048,64,0.12392
7695,3,1.00E-07,2048,32,0.08455
7696,3,1.00E-06,256,32,0.00773
7697,3,1.00E-07,2048,16,0.06409
7698,3,1.00E-07,2048,256,0.0759
7699,3,1.00E-07,2048,128,0.07182
7700,3,1.00E-07,2048,256,0.0771
7701,3,1.00E-07,2048,128,0.09821
7702,3,1.00E-07,2048,64,0.12814
7703,3,1.00E-07,2048,32,0.08608
7704,3,1.00E-07,2048,256,0.07991
7705,3,1.00E-07,2048,128,0.16383
7706,3,1.00E-07,2048,64,0.06895
7707,3,1.00E-06,256,16,0.00758
7708,3,1.00E-07,2048,32,0.06273
7709,3,1.00E-07,2048,16,0.06114
7710,3,1.00E-07,2048,8,0.06124
7711,3,1.00E-07,2048,256,0.07554
7712,3,1.00E-07,2048,128,0.0761
7713,3,1.00E-07,2048,64,0.10583
7714,3,1.00E-07,2048,32,0.07798
7715,3,1.00E-07,2048,16,0.06818
7716,3,1.00E-07,2048,8,0.06373
7717,3,1.00E-07,2048,4,0.06274
7718,3,1.00E-06,256,8,0.00762
7719,3,1.00E-07,2048,256,0.07456
7720,3,1.00E-07,2048,128,0.2388
7721,3,1.00E-07,2048,64,0.12327
7722,3,1.00E-07,2048,32,0.08407
7723,3,1.00E-07,2048,256,0.07624
7724,3,1.00E-07,2048,128,0.07604
7725,3,1.00E-07,2048,64,0.10508
7726,3,1.00E-07,2048,32,0.0782
7727,3,1.00E-07,2048,16,0.06817
7728,3,1.00E-07,2048,8,0.06419
7729,3,1.00E-06,256,4,0.00755
7730,3,1.00E-07,2048,4,0.06291
7731,3,1.00E-07,2048,256,0.07874
7732,3,1.00E-07,2048,128,0.11892
7733,3,1.00E-07,2048,64,0.12226
7734,3,1.00E-07,2048,256,0.07884
7735,3,1.00E-07,2048,128,0.17485
7736,3,1.00E-07,2048,64,0.09135
7737,3,1.00E-07,2048,32,0.0623
7738,3,1.00E-07,2048,16,0.06182
7739,3,1.00E-07,2048,8,0.06088
7740,3,1.00E-06,256,2,0.00753
7741,3,1.00E-07,2048,256,0.07521
7742,3,1.00E-07,2048,128,0.07481
7743,3,1.00E-07,2048,64,0.12913
7744,3,1.00E-07,2048,32,0.08435
7745,3,1.00E-07,2048,16,0.07011
7746,3,1.00E-07,2048,8,0.06492
7747,3,1.00E-07,2048,256,0.15709
7748,3,1.00E-07,2048,128,0.09885
7749,3,1.00E-07,2048,64,0.12614
7750,3,1.00E-07,2048,32,0.08478
7751,3,1.00E-07,256,32,0.00773
7752,3,1.00E-06,256,1,0.0076
7753,3,1.00E-07,2048,16,0.0697
